index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,t***6,宝贝心仪已久，终于用上了，期待效果，不过昨天头一次用，晚上擦完这个面霜，今天早上皮肤滑滑嫩嫩的，保湿效果非常好，真是名不虚传,2021-05-08 11:17:27,Null,Null,Null,True,1131571049397,False,面霜,,【国内专柜】兰蔻黑金臻宠面霜15ml淡纹抗老紧致提拉乳皮肤晚霜,tmall,https://detail.tmall.com/item.htm?id=625853220594&ns=1&abbucket=6
2,s***0,整体评价：不够滋润，味道香，控油效果好。至于抗老功效还需要一些时间才看的出来，用后皮肤感觉有弹性，不过敏，好评！,2021-05-11 21:18:05,Null,Null,Null,True,1132483078886,True,面霜,,【国内专柜】兰蔻黑金臻宠面霜15ml淡纹抗老紧致提拉乳皮肤晚霜,tmall,https://detail.tmall.com/item.htm?id=625853220594&ns=1&abbucket=6
3,z***2,大品牌的，用着香香的，有点黏稠的质感，应该是能紧致皮肤的，哈哈，有活动换大瓶。,2021-05-13 12:54:31,Null,Null,Null,True,1132216853482,False,面霜,,【国内专柜】兰蔻黑金臻宠面霜15ml淡纹抗老紧致提拉乳皮肤晚霜,tmall,https://detail.tmall.com/item.htm?id=625853220594&ns=1&abbucket=6
4,f***9,也不确定是不是正品 还是比较相信天猫的 买来送给妈妈用 包装非常好 用起来还不错  夏天用感觉略略有点油 买小样真的挺划算的,2021-05-11 22:26:41,Null,Null,Null,True,1132489822559,True,面霜,,【国内专柜】兰蔻黑金臻宠面霜15ml淡纹抗老紧致提拉乳皮肤晚霜,tmall,https://detail.tmall.com/item.htm?id=625853220594&ns=1&abbucket=6
5,t***0,是给妈妈买的！用完真的感觉很好，质地很轻薄，体验很不错,2021-05-13 10:55:33,Null,Null,Null,True,1133065451604,False,面霜,,【国内专柜】兰蔻黑金臻宠面霜15ml淡纹抗老紧致提拉乳皮肤晚霜,tmall,https://detail.tmall.com/item.htm?id=625853220594&ns=1&abbucket=6
6,左***人,应该是正品，但偏油润，适合冬天,2021-05-14 10:40:12,Null,Null,Null,True,1131878840644,True,面霜,,【国内专柜】兰蔻黑金臻宠面霜15ml淡纹抗老紧致提拉乳皮肤晚霜,tmall,https://detail.tmall.com/item.htm?id=625853220594&ns=1&abbucket=6
7,天***3,发货很快，包装严实，还没用呢，15毫升的这个价格很优美了，比心。,2021-05-10 14:51:45,Null,Null,Null,True,1132307494648,True,面霜,,【国内专柜】兰蔻黑金臻宠面霜15ml淡纹抗老紧致提拉乳皮肤晚霜,tmall,https://detail.tmall.com/item.htm?id=625853220594&ns=1&abbucket=6
8,屋***香,很滋润，味道好闻，感觉好少一点。,2021-05-14 18:13:44,Null,Null,Null,True,1132389393753,True,面霜,,【国内专柜】兰蔻黑金臻宠面霜15ml淡纹抗老紧致提拉乳皮肤晚霜,tmall,https://detail.tmall.com/item.htm?id=625853220594&ns=1&abbucket=6
9,f***9,也不确定是不是正品 还是比较相信天猫的 买来送给妈妈用 包装非常好 用起来还不错  夏天用感觉略略有点油 这比买正装便宜多了,2021-05-11 22:27:18,Null,Null,Null,True,1132489954371,True,面霜,,【国内专柜】兰蔻黑金臻宠面霜15ml淡纹抗老紧致提拉乳皮肤晚霜,tmall,https://detail.tmall.com/item.htm?id=625853220594&ns=1&abbucket=6
10,t***3,看到有活动就买来试试，效果不错,2021-05-14 22:21:51,Null,Null,Null,True,1131968924727,True,面霜,,【国内专柜】兰蔻黑金臻宠面霜15ml淡纹抗老紧致提拉乳皮肤晚霜,tmall,https://detail.tmall.com/item.htm?id=625853220594&ns=1&abbucket=6
