index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
16,墨***蓝,差点就要忘了评价😂 只用过阿玛尼彩妆线产品 一直没有机会尝试护肤线 这次看到赞多推广 决定下单试试看 最后感谢阿玛尼选择赞多 期待下次合作～,2021-05-04 19:14:11,Null,Null,Null,True,1131938539767,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
17,k***y,多多冲！谢谢阿玛尼爸爸！！！谢谢！！,2021-05-02 14:01:59,谢谢赞多推荐 确实好用！谢谢阿玛尼爸爸，以后给我们小孩多点机会，也多给我一些花钱变美的机会！,2021-05-10 02:21:32,7,True,1131251614327,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
18,思***邪,整体评价：在刘宇那里看到想着还没试过就买来试一试，没想到还挺适合我的，感觉比较好吸收。,2021-05-05 20:37:27,感觉还挺适合我的妆前护理,2021-05-05 20:44:39,2,True,1131237301181,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
19,t***2,get 甜C刘宇推荐的液体面霜啦，这款产品欧洲还没上，国内真是厉害了👍 之前只用过你家彩妆，第一次入护肤品，希望能有彩妆一样的好成效，刘宇直播时候下单还送了红色手包 虽然但是&hellip; 出门旅行用可以的,2021-05-12 07:21:57,Null,Null,Null,True,1132915319348,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
20,t***1,看到赞多的推荐来买的，Amarni果然没有让我失望，就像赞多永远不会让我失望一样！有质感，高级，品牌feel也很符合赞多，会继续支持。,2021-05-04 14:03:26,Null,Null,Null,True,1131487722541,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
21,l***r,刚好想买面霜，结果赞多又推广了我最爱的阿玛尼😘 感谢阿玛尼选择我们赞多🥰,2021-05-05 14:24:00,Null,Null,Null,True,1130732408872,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
22,金***e,整体评价：阿玛尼黑钥匙系列的老粉了，黑钥匙面霜秋冬必备，搭配同系列紧致精华维稳修护效果很不错。以前春夏之季会用黑钥匙乳霜或者直接把精华乳当乳液用，刚好米卡有在推广新出的液体面霜，当然一把子支持呀～相信黑钥匙一贯以来的品质，这个春夏，皮肤年轻、健康、紧致就看阿玛尼！,2021-05-05 13:52:58,Null,Null,Null,True,1131618374509,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
23,我***梅,这个不是提前预计的，被刘宇化水为乳的动作可爱到，头脑一热入手的，赠品很惊喜，感谢阿玛尼！,2021-05-11 21:50:03,Null,Null,Null,True,1132035021613,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
24,t***6,是赞多的推荐鸭，感谢多子推荐的很好用的产品，超级喜欢！今天又是爱赞多的一天！加油多多多～,2021-05-04 19:37:10,Null,Null,Null,True,1130641096958,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
25,宛***8,以前都是买阿玛尼的唇釉来着，因为赞多的推广决定入手一下护肤品试试，期待阿玛尼与赞多更多的合作哦！你永远可以相信宇野赞多！,2021-05-06 23:46:15,Null,Null,Null,True,1131399533140,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
26,不***i,之前一直是阿玛尼彩妆的忠粉，这次看到我们多多（INTO1-赞多）推荐的液体面霜立刻下单，本Claus要时刻和多多保持一致！ 试用了一下很清爽，本人混油皮用起来很舒服，易吸收不油腻，而且黑钥匙系列一直口碑很棒，pick赞多同款绝不会失望~,2021-04-29 19:28:13,Null,Null,Null,True,1130493501625,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
27,a***2,包装精美，还没来得及用，赞多推荐肯定没错。点赞👍多多多多多,2021-05-08 17:50:44,Null,Null,Null,True,1132078114369,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
28,c***y,夏天了正好打算换个清爽的面霜，看到赞多微博推广于是立刻get同款～～发货好快，马上就可以用啦！,2021-05-04 13:33:50,Null,Null,Null,True,1130593684316,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
29,幸***茉,看见赞多的推广买的，看着像是液体，但是可以乳化成乳液，很神奇，保湿效果也不错，支持赞多的商务。,2021-05-07 23:10:47,Null,Null,Null,True,1131531477139,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
30,t***6,"只因周柯宇。谢谢阿玛尼黑钥匙让柯子代言！我平时精华本来用La mer, Valmont, &hellip;&hellip;等等，看见柯子拍的这张图，果断下单阿玛尼。服务很好，包装很精致，相信效果一定也会很好。",2021-05-03 14:05:04,Null,Null,Null,True,1131367686224,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
31,的***丝,感谢阿玛尼对赞多的肯定，以后如果还有合作还会继续支持阿玛尼，为赞多打call！这款产品很好，对混油皮很友好，刚好夏天也到了，想用一点清爽的产品，总之是一次很满意的购物。好产品加优质偶像，棒！,2021-04-30 19:31:50,Null,Null,Null,True,1131064062987,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
32,b***o,一直很喜欢阿玛尼的产品，这次看到了赞多的推广，立马下单试试！！收到了好多小样，满满当当。面霜的质地好神奇，在手掌揉搓一下就变成了乳状，质地清爽不油腻，味道也很舒服，谢谢阿玛尼对赞多的信任，希望以后可以再合作～～,2021-04-28 18:34:53,Null,Null,Null,True,1129931380838,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
33,爱***t,整体评价：优秀 美白效果：待观察 保湿控油效果：清爽保湿 吸收效果：好吸收 质地手感：质感清爽 我的肤质：混合偏干，冬季偏干，容易脱妆卡粉,2021-05-01 12:03:42,一直是阿玛尼的忠实用户，这次跟赞多的合作还是非常惊喜的。乳液面霜太适合混合偏干的夏季了！！！！,2021-05-01 12:07:18,0,True,1130675977918,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
34,凌***长,刷到INTO1赞多先生的推广微博下单的，到货很快，使用后觉得很适合我这种混油皮，会长期使用的～,2021-05-05 21:13:13,Null,Null,Null,True,1132101439651,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
35,l***4,之前都是用其他牌子 没有尝试过阿玛尼的护肤品 这次看到赞多推荐就来买了试试！支持赞多宝贝！！！水化乳质地好神奇！！夏天也比较清爽！喜欢的！会回购！也会推荐给朋友！果然相信赞多是没错的！！！ 质地手感：清爽 吸收效果：好吸收 我的肤质：中性皮肤,2021-05-01 23:39:24,Null,Null,Null,True,1131605635591,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
36,灰***2,面霜买啦，液体面霜也不错子，千玺弟弟推荐的要冲一个☝️,2021-05-09 11:32:40,Null,Null,Null,True,1131256336083,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
37,m***1,原本我和我老公就一直是阿玛尼的爱用者，正好一直支持的INTO1赞多也推荐了阿玛尼产品，这次新推出的修护凝液太让我惊讶了，好神奇的产品，而且方便质地温和，就算没有其他保养步骤直接涂上第二天也能感觉到皮肤变好了，太喜欢无限回购啊，顺便也买了男士系列，虽然男士系列产品选择不多 ，但是产品的质量还是非常的好，我先生敏感肌又是大干皮，用到不好的保养品立刻过敏，可是阿玛尼男士系列非常温和也清爽，我们一直长期使用离不开了啦。也希望宇野赞多能够代言男士系列，我们一定会继续大力支持哒，优质爱豆配上优质产品，太合适不过了。,2021-05-04 17:13:11,Null,Null,Null,True,1130624808843,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
38,y***赟,收到啦！听赞多说阿玛尼黑钥匙液体面霜非常好用，还抗初老！简直不要太适合我！希望下次赞多也能继续给我推荐这样的好物呀😘,2021-05-03 20:08:02,Null,Null,Null,True,1130964957981,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
39,t***0,之前一直用的另外一家的面霜，这次看到赞多的推广就果断下单了阿玛尼！真的真的好用！抗老效果看得到！ 非常喜欢，喜欢宇野赞多也喜欢阿玛尼！为你点赞多多多多多！,2021-05-04 16:50:31,Null,Null,Null,True,1130622040076,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
40,丸***i,一直都是阿玛尼彩妆的忠实粉丝，这次在微博看到了赞多的推荐所以购入了新款黑钥匙液体面霜，果然名不虚传！清爽好吸收又有抗初老的效果，春夏使用真的很适合！,2021-04-30 12:30:18,Null,Null,Null,True,1130560377983,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
41,粉***七,液体面霜真的很适合夏天，特别清爽不黏腻，非常好吸收，不会搓泥，赠送了好多小样也很超值，千玺推荐的新品果然不踩雷，太喜欢了。,2021-04-27 10:05:15,Null,Null,Null,True,1130186117609,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
42,仰***y,从赞多的推荐来买的～  包装很精美呐，高贵复古红！液体面霜有点神奇，看着是水，到处手里揉搓一下就成霜的质地了～ 赠品也很多呐，可以说是超值啦！,2021-05-07 00:38:45,Null,Null,Null,True,1131851922769,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
43,m***l,整体评价：满满一盒 保湿控油效果：乳液变霜的过程还是很神奇，保湿效果不错，晚上用第二天起床脸部状态仍然不错 吸收效果：易吸收，没有搓泥感 我的肤质：干皮,2021-05-02 20:19:35,本来就是阿玛尼的忠实用户，看见邀请赞多推广感到很荣幸，尝试一下新品，支持赞多,2021-05-02 20:22:38,0,True,1131296294484,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
44,k***i,在赞多微博看到了推广，决定试试看看～希望赞多可以有更多的代言呀,2021-05-03 19:01:46,Null,Null,Null,True,1131407074015,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
45,n***y,看到赞多的微博推广买的，看肤质适合油皮，就快乐的下单了，发货速度到货快，包装简约风格大方，手上囤货太多啦，还没开始用。 相信阿玛尼，相信多多，谢谢阿玛尼选择赞多做推广！,2021-05-12 02:31:19,Null,Null,Null,True,1131603636241,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
46,t***0,支持代言人易烊千玺～送给麻麻的🎁（来自麻麻的返图,2021-05-03 09:07:37,Null,Null,Null,True,1130438776764,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
47,c***8,因为代言买来用用，产品用完非常好用，适合夏天很清爽，皮肤没有负担；绝对会回购的产品,2021-05-05 15:28:21,Null,Null,Null,True,1131186585275,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
48,t***9,街舞世界冠军宇野赞多同款～非常喜欢～,2021-05-05 00:58:15,Null,Null,Null,True,1131557022858,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
49,失***2,以前喜欢专柜购物，感谢赞多的推荐让我发现旗舰店又快又好！！！ 🧡包装很精致，快递运过来也没有损坏哦 🧡贴心的送了很多小样，还有我喜欢的si的小样，打开盒子差点被香晕过去了 🧡很符合我们氪姐的定位 🧡在手上试了一下，质地清润不厚重，是我喜欢的香味。期待看到更多INTO1赞多推荐啦。,2021-04-28 21:24:46,Null,Null,Null,True,1130839766919,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
50,三***q,夏天用面霜总觉得闷，这个就解决了问题哈哈哈，效果不错早上起来脸部状态非常好，香味也好闻。,2021-05-03 05:22:30,Null,Null,Null,True,1131726015996,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
51,血***买,因为行走的种草机宇野赞多留意到阿玛尼黑钥匙，说实话之前用的是自己公司出品的护肤品，怪赞多大帅哥魅力太大😅。东西收到几天了，阿玛尼的高品质和赞多的冠军气质很搭，希望以后有更多合作。,2021-05-05 18:11:56,Null,Null,Null,True,1131666182167,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
52,c***3,整体评价：非常清爽，使用感绝了。修复效果没得说，有能力的小伙伴真的可以试试 以及，感谢品牌方邀请了赞多做推广，为了恭喜赞多第二出道必须要支持一发,2021-05-01 01:20:35,Null,Null,Null,True,1130199512465,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
53,t***8,整体评价：感谢into1-赞多 性感的大魔王果然是财富密码 一张推广照让我有幸尝试了液体面霜 意外之喜产品非常非常轻薄保湿润泽爽澈 绝不搓泥不粘腻 ！这简直戳中了我的心 如果你是混油皮请丢掉所有乳和霜选择它好吗！！阿玛**妈喜欢的品牌之一 但是以后我让她只锁定阿玛尼啦 为了赞多哈哈求求你们去看他的自拍 坠入爱河也是美容秘籍 美白效果：一定要拥有如此轻快极度舒适的底妆魔法 一张纸放在上面都能吹走的程度 然后再上防晒隔离 这样时时刻刻补妆也不难受不粘头发 当然美白效果也有啦 保湿控油效果：混油皮亲妈 一整天加熬夜后法令纹和眼底也没有微微浮妆显纹的现象，使用后让后续妆感十分水嫩贴脸，我都有点怀疑这难道是心理作用吗也太神奇了吧，以前贵的品牌也用了很多，这个应该很适合我吧 质地手感：轻薄轻薄轻薄最轻薄 不粘腻不搓泥 水嫩爽澈 神奇的化水为乳 旅行的时候水乳霜一瓶搞定 我真爱它  吸收效果：也许因为化水为乳的神奇质地 很好吸收 被肌肤嗖的一下喝进去 配合肌底液也可 还是要再次感谢赞多让我遇到它 混油皮的冰爽夏天就靠它叻！ 我的肤质：18岁混油皮 皮肤看上去不错但自己知道T区爱出油长痘 两颊略干容易浮粉 最讨厌粘腻的感觉 眼下和法令纹玩久了容易卡纹 找到对的产品真的能上天哈哈 越早用好产品越可以永远18岁哟💗,2021-04-30 12:31:10,Null,Null,Null,True,1130118476240,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
54,g***3,看了赞多推荐买的，送了一堆赠品很划算，没买的姐妹快买吧！感觉很适合我的肤质，保湿效果不错，夏天用清爽不油腻。希望用了也像赞多一样皮肤棒棒哒👍🏻,2021-04-30 20:07:37,Null,Null,Null,True,1131472195002,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
55,d***0,保湿控油效果：保湿超出预期 质地手感：润而不油 吸收效果：很不错 宇野赞多推荐的产品，听说他跳舞很厉害，听说十七岁就拿了厉害的世界级街舞大赛冠军，听说后来又拿了更厉害的其他冠军，听说画画也厉害，乐器也厉害，编舞也厉害，反正就是了不得，很厉害！这么厉害的人，推荐的产品怎么样呢？买了用用就知道了！点赞多多多多多！,2021-05-03 16:09:06,Null,Null,Null,True,1131792371843,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
56,c***f,感谢阿玛尼这么优秀的品牌挑选了多多(赞多)。昨天下单今天就收到啦，期待效果~！阿玛尼真棒👏🏻赞多加油！,2021-04-28 16:13:01,用了两天，皮肤感觉很丝滑，真的是很好的一款产品。本人中性偏干的肤质，现在广州的天气用这款产品还是很舒服的，好评！再次感谢阿玛尼挑选了多多(赞多)~,2021-05-01 08:51:36,2,True,1129913956160,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
57,萌***j,和描述的一样哦，非常值得购买。,2021-05-14 08:50:09,Null,Null,Null,True,1132759174780,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
58,虫***j,看刘宇直播正好有需要可以买，很喜欢,2021-05-11 18:52:26,Null,Null,Null,True,1132467870505,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
59,f***e,整体评价：包装赞，服务赞，物流赞！点赞多多多多多~ 其实一天前就到货了，但是因为不在家今天才拿到。 因为支持赞多所以购买了赞多推荐的新品液体面霜~一直是阿玛尼家粉底和口红的忠实顾客，希望面霜也能获得同样惊喜~,2021-05-02 19:44:32,Null,Null,Null,True,1130844577833,True,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
60,s***i,整体评价：凡井水处皆可歌柳词，刘宇气质如是，妙人也～年纪轻轻，深植国学文化，舞蹈颇具意境，另有如此从容淡定，前途不可限量。既然他推荐了阿玛尼，还是支持一下吧,2021-05-06 13:52:00,Null,Null,Null,True,1131325661734,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
61,t***5,感谢ARMANI邀请赞多推广这款产品，希望以后会有更多的合作呀！正好要到母亲节了，送这款产品给一直以来辛苦了的母亲！也提前祝所有的母亲节日快乐！,2021-05-04 17:03:48,Null,Null,Null,True,1131513966360,False,面霜,化妆品净含量:125ml,【520礼物】阿玛尼黑钥匙至臻奂颜修护凝液 液体面霜,tmall,https://detail.tmall.com/item.htm?id=641136124901&ns=1&abbucket=6
