index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,w***1,此用户没有填写评论!,2020-11-17 12:35:14,特别希，还是别图便宜，什么批次不同，在旗舰店跟在日本带回来的都是稠的，这个真的跟水乳一样，再便宜都别买,2020-12-10 22:13:34,24,True,1111344114175,True,面霜,组合套餐:(50g)*1,SK-II/skii/sk2 R.N.A.超肌能紧致活肤霜(轻盈版) 大红瓶面霜 50g,tmall,https://detail.tmall.com/item.htm?id=619656180070&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
2,1***t,假货 烂脸 谁用谁知道,2020-11-08 07:11:15,Null,Null,Null,True,1109300321769,False,面霜,组合套餐:(50g)*1,SK-II/skii/sk2 R.N.A.超肌能紧致活肤霜(轻盈版) 大红瓶面霜 50g,tmall,https://detail.tmall.com/item.htm?id=619656180070&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
3,h***8,东西是正品，价格实惠，以后还会买。,2020-09-10 12:16:04,Null,Null,Null,True,1099296060672,True,面霜,组合套餐:(50g)*1,SK-II/skii/sk2 R.N.A.超肌能紧致活肤霜(轻盈版) 大红瓶面霜 50g,tmall,https://detail.tmall.com/item.htm?id=619656180070&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
