index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,t***5,天猫超市里的产品就是好用，这款芦荟胶保湿效果好，用后脸上很清爽，滋润，肤质也慢慢细腻光滑了，真心推荐给大家！,2021-05-14 21:37:44,Null,Null,Null,True,1132411217813,False,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
2,肚***站,天猫超市🏪就是方便，实惠，趁着活动屯起来屯起来，物流也是超级赞，快递员态度好，送货上门，继续回购,2021-05-10 08:43:04,Null,Null,Null,True,1131802605074,False,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
3,哈***6,用心不错，买了两瓶，是正品，自己用着也放心啊,2021-05-13 12:44:30,Null,Null,Null,True,1133079631113,False,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
4,水***8,方便，快捷，实惠，常买,2021-05-09 07:10:53,Null,Null,Null,True,1131670945741,True,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
5,m***6,比实体店便宜很多，感觉是正品,2021-05-14 16:50:43,Null,Null,Null,True,1132829866478,True,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
6,噼***7,挺好的，是正品，之前贪便宜买的芦荟胶味道很香，正品是不香的，更稠一点。,2021-05-08 19:17:56,Null,Null,Null,True,1132088074528,False,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
7,楼***娜,国货之光yyds,2021-05-14 14:29:14,Null,Null,Null,True,1133221335583,True,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
8,邹***9,整体评价：一直在用，祛痘很好,2021-05-13 09:38:06,Null,Null,Null,True,1133054159682,False,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
9,愿***葩,宝贝和介绍的一样，质感很好，功能强大，用了感觉不错,2021-05-09 10:46:17,Null,Null,Null,True,1132144206081,False,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
10,此***哦,质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠,2021-05-13 14:58:24,Null,Null,Null,True,1132234041198,False,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
11,1***7,便宜的，30一支。多用途,2021-05-09 22:37:19,Null,Null,Null,True,1131338324005,False,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
12,t***4,特别好用，回购很多次了我觉得它是神胶值得回购,2021-05-11 16:05:49,Null,Null,Null,True,1132446178881,True,面霜,,包邮完美芦荟胶40g面霜芦荟胶补水保湿温和不刺激祛痘淡印2支装,tmall,https://detail.tmall.com/item.htm?id=529753544377&ns=1&abbucket=6
