index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
17,t***1,好评，比旗舰店便宜,2021-05-03 12:30:26,Null,Null,Null,True,1131354982647,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
18,诚***康,价格非常的美丽，东西还是不错的，会继续回购！全五分！奈斯奈斯～ 我的肤质：混干皮,2021-05-01 13:02:21,Null,Null,Null,True,1131131298949,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
19,李***8,刚收到，还没用，相信天猫超市,2021-05-07 20:26:55,Null,Null,Null,True,1131515021843,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
20,w***7,宝贝收到了，和描述一样，很喜欢,2021-05-08 22:59:47,Null,Null,Null,True,1131660065273,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
21,c***9,还不错，很好用，好吸收。,2021-05-05 13:23:39,Null,Null,Null,True,1131613358295,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
22,安***1,价格很合适,2021-05-04 22:53:14,Null,Null,Null,True,1131102189073,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
23,瑶***8,整体评价：朋友推荐的，用着还不错挺划算的,2021-05-02 22:45:01,Null,Null,Null,True,1131716519611,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
24,i***q,很易吸收,2021-05-07 19:04:09,Null,Null,Null,True,1131062852257,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
25,静***薇,此用户没有填写评论!,2021-04-18 22:22:35,好好好，淡淡的独特的雪花秀的香味，保湿很好,2021-05-02 12:23:21,28,True,1130791421517,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
26,林***0,很好用，天猫超市确实便宜哈哈,2021-05-02 20:08:10,Null,Null,Null,True,1131702847906,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
27,x***g,价格实惠，挺满意的,2021-05-08 16:28:08,Null,Null,Null,True,1131172396872,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
28,c***0,活动价很划算！,2021-04-28 18:56:21,Null,Null,Null,True,1129933584951,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
29,李***7,包装仔细发货快价格便宜,2021-05-02 12:35:43,Null,Null,Null,True,1131241074015,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
30,爬***女,正品！超好用,2021-04-30 00:31:26,Null,Null,Null,True,1130968286455,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
31,庹***溪,价格实惠,2021-04-28 08:58:02,Null,Null,Null,True,1129856032690,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
32,l***2,据说很好，我也试一下,2021-05-02 07:08:27,Null,Null,Null,True,1131206646141,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
33,f***y,天猫应该值得信任吧,2021-04-29 15:29:25,Null,Null,Null,True,1130914818443,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
34,林***0,好用的，喜欢哈哈,2021-05-02 20:10:40,Null,Null,Null,True,1131295566215,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
35,t***t,价格很划算。,2021-04-29 23:05:55,Null,Null,Null,True,1130963630743,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
36,g***2,整体评价：只能说比较适合我 美白效果：可以 保湿控油效果：一般 吸收效果：快 我的肤质：混油皮,2021-04-20 22:20:10,Null,Null,Null,True,1130234115839,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
37,t***7,很好，是正品，没有失望，和以前免税店买的一样,2021-04-17 23:57:16,Null,Null,Null,True,1128575892599,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
38,l***4,买来用一下，合适的话会从旗舰店回购大容量。,2021-04-22 17:12:37,Null,Null,Null,True,1130053594284,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
39,不***7,一直回购，天猫超市价格实惠，性价比高,2021-04-21 14:19:34,Null,Null,Null,True,1129898378765,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
40,l***u,应该是正品，卖家服务态度很好，有问题及时解答，发货很快到货也很快，有需要还会再来购买的。,2021-04-26 14:59:37,Null,Null,Null,True,1130099113611,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
41,直***白,整体评价：30毫升是挺大的一瓶，拿在手里很有分量，基本上相当于别的品牌的正装份量了，而且这个瓶子是玻璃质地的，非常好看，以前用过雪花秀的雨润睡眠面膜，感觉也很不错，这次的精华吸收很好，淡淡的中药味，很喜欢，用完了这瓶要入手正装大瓶的。,2021-04-14 09:36:53,Null,Null,Null,True,1129378887897,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
42,l***6,包装看起来很好，包得很用心，相信货一定很好，谢谢了！,2021-04-16 10:41:23,Null,Null,Null,True,1128795129972,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
43,回***办,挺好的便宜 非常好 棒棒,2021-04-26 22:02:27,Null,Null,Null,True,1131000287717,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
44,天***4,整体评价：现在还没拆，看评价很好，打算入雪花秀的坑,2021-04-17 11:15:49,Null,Null,Null,True,1129764959221,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
45,盾***妹,好划算！很好用！,2021-04-25 12:43:55,Null,Null,Null,True,1129950917649,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
46,x***7,还有不少囤货，先买一个试试，价格真是合适,2021-04-23 14:54:33,Null,Null,Null,True,1129715641426,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
47,兔***7,好 便宜 划算,2021-04-15 08:17:21,Null,Null,Null,True,1128651813471,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
48,t***2,看着还不错给妈妈买的，先让妈妈用用看，如果真的好用肯定会回购,2021-04-18 10:01:38,Null,Null,Null,True,1129031561261,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
49,木***缘,整体评价：蛮好,2021-04-15 18:25:26,Null,Null,Null,True,1128300736953,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
50,冰***9,一直都用这个牌子，觉得还可以吧,2021-04-22 21:18:34,Null,Null,Null,True,1130082394108,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
51,c***9,保湿效果好,2021-04-21 17:16:03,Null,Null,Null,True,1129927446656,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
52,l***h,买来囤货的，冬天再用信赖天猫,2021-04-22 07:19:26,Null,Null,Null,True,1129975682638,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
53,p***s,顺丰到货快，包装正宗。,2021-04-26 10:46:44,Null,Null,Null,True,1130910863319,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
54,t***3,刚收到，用了追评吧！先好评！,2021-04-22 10:35:11,Null,Null,Null,True,1129553073665,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
55,s***1,很好的宝贝，质量很好。,2021-04-19 14:46:12,Null,Null,Null,True,1130043343845,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
56,素***转,不清楚是不是正品，但是包装不是特别好，量特别多，便宜，感觉比较像精华水，擦脸上没有过敏症状，反正没有感觉特别的变化，，一般味道还是挺好闻的，淡淡的中药味，本人肤质干性敏感肌肤，,2021-05-13 09:39:23,Null,Null,Null,True,1133054179942,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
57,时***少,还可以吧,2021-04-22 10:24:38,Null,Null,Null,True,1129551625595,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
58,简***3,挺好的活动力度很大，喜欢物流也很快顺风隔天到货!,2021-03-31 18:49:42,Null,Null,Null,True,1126830061836,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
59,j***9,很好用，不错,2021-04-16 19:10:06,Null,Null,Null,True,1129705939828,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
60,韩***崴,很不错，非常满意！,2021-04-23 08:13:24,Null,Null,Null,True,1130105362645,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
61,哲***3,日期蛮新鲜的，还没开始用，希望效果可以不错。,2021-04-19 19:06:32,Null,Null,Null,True,1129681834943,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
62,爱***兔,性价比较高，保质期也够长，都说中药味很大，我感觉还好吧，有一点点，好用会回购,2021-04-03 21:30:53,Null,Null,Null,True,1127240989598,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
63,东***丶,物美价廉,2021-04-19 23:14:17,Null,Null,Null,True,1129264413830,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
64,沈***蕾,试用两次来的，不错，安利。,2021-04-15 08:46:24,Null,Null,Null,True,1129495699166,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
65,f***1,挺好的买了挺便宜和专柜一个味道 天猫超市还是很放心的省了不少钱，洗净了吗 已经买了好几次了，闲着优惠券用好以后还是跟杰设计的，用完还来品质一如既往，雪花秀照顾不错的  推荐连麦,2021-04-11 21:27:36,Null,Null,Null,True,1127816180826,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
66,1***m,是正品，一直用这款肌底液，很滋润。这个价格购买，太值了,2021-04-12 18:02:02,Null,Null,Null,True,1128794282169,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
67,t***5,好用，跟外面专柜买的看不出啥差别用起来也差不多。成分有很多中草药，适合初抗老。,2021-04-30 17:24:34,Null,Null,Null,True,1130159916299,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
68,z***8,精华收到了日期很好,2021-04-11 12:03:08,Null,Null,Null,True,1129009539511,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
69,b***f,很划算，买给妈妈用的，看看效果怎么样,2021-04-02 14:59:11,Null,Null,Null,True,1127490678892,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
70,唛***萱,囤货2瓶！哈哈哈哈哈哈,2021-04-13 20:40:43,Null,Null,Null,True,1129342263008,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
71,清***9,整体评价：发货速度快，收到后包装特别满意，日期也新鲜，价格比我以前买的便宜！,2021-03-29 12:51:08,Null,Null,Null,True,1126077316621,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
72,t***8,一次买了2瓶，油痘肌目前用着还不错。,2021-04-20 10:26:13,Null,Null,Null,True,1129295517076,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
73,s***s,看很多博主安利于是买来试试，洗完脸后的第一步涂它，还没有感受到能促进后续护肤品吸收的效果，无功无过吧,2021-04-22 17:37:34,Null,Null,Null,True,1129176564368,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
74,徐***m,价格很实惠，性价比很高，真的还挺不错的，下次还有活动还会来买的，真的不错真不错真不错真不错,2021-04-04 10:58:45,Null,Null,Null,True,1126849148809,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
75,欢***3,很好吸收，有很浓的中草药味道，跟雪花秀水乳一起用，期待有效果,2021-04-13 18:08:48,Null,Null,Null,True,1128053020104,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
76,c***6,是到23年的货品，很划算,2021-04-04 15:09:40,Null,Null,Null,True,1127314865683,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
77,林***1,天猫超市发货真的快。还没开始使用。先屯着,2021-04-04 00:07:05,Null,Null,Null,True,1126820368271,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
78,t***6,做活动买的，很划算，还没开始用,2021-03-29 16:18:38,Null,Null,Null,True,1126539677421,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
79,l***9,天猫超市应该是正品,2021-04-05 19:32:02,Null,Null,Null,True,1127906850414,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
80,g***男,非卖品，但是这个价位很划算了,2021-04-01 18:06:37,Null,Null,Null,True,1127389542196,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
81,东***羊,正！使用感跟韩国带回的一样。只是外包装印有非卖品字样，打开以后是最新版本的润燥，没毛病。 这款是肌底液，早晚都用的话一瓶大概能用一个月，在猫超买几乎是全网最低价了！！！后续的精华等护肤品变的非常好吸收。这款比兰蔻肌底液要好用，配合娇兰双效精华，孕期脸部皮肤也非常饱满光滑。,2021-04-05 20:48:29,Null,Null,Null,True,1127484313862,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
82,k***u,一如既往的 吸收快 很滋润,2021-04-07 11:16:30,Null,Null,Null,True,1127670033212,False,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
83,t***0,韩妆越来越便宜了,2021-04-02 14:53:14,Null,Null,Null,True,1127058341401,True,精华,化妆品净含量:30g/mL,SULWHASOO/雪花秀润燥精华30ml(促销装) 尝鲜体验旅行装淡纹亮泽,tmall,https://detail.tmall.com/item.htm?id=634652839249&ns=1&abbucket=6
