index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
15,d***o,不错 天猫国际买的比较便宜 物流很快,2021-04-26 21:40:57,Null,Null,Null,True,1130997999970,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
16,t***9,干皮敏感肌很适合 一直用这款！很安心,2021-04-21 17:23:01,Null,Null,Null,True,1129049204090,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
17,紫***1,资生堂一如既往的好用，有需要会再来,2021-04-24 16:24:13,Null,Null,Null,True,1130701575428,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
18,t***0,味道挺好闻的,2021-04-24 23:08:11,Null,Null,Null,True,1130746527497,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
19,c***9,东西挺不错的,2021-04-24 12:31:16,Null,Null,Null,True,1130667027693,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
20,和***4,红腰子整体来说还是挺好的，女朋友试了兰蔻小黑瓶，还有科颜氏小白瓶，都有点过敏，最终选择了资生堂，补水保湿，试用效果好，易吸收。,2021-04-20 07:58:59,Null,Null,Null,True,1130118959473,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
21,z***圈,活动价格很实惠，好评,2021-04-18 10:32:09,Null,Null,Null,True,1128602828838,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
22,葛***淘,很好用，无过敏，维稳效果明显，蛮保湿滋润的，物流也挺快，满意,2021-03-31 16:27:16,Null,Null,Null,True,1127639287186,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
23,心***泪,一直很喜欢红腰子，维稳特别好，所以又回购了。我是干皮，冬天需要用油性的精华，夏天用这个特别好用。,2021-04-03 12:08:56,Null,Null,Null,True,1127167293939,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
24,郁***华,应该是正品吧，价格美丽！用了没有什么不舒服的,2021-04-30 11:02:45,Null,Null,Null,True,1130998418656,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
25,c***w,第二次买，价格比较实惠，主要用来当肌底液维稳保湿，其他功效可以忽略,2021-04-04 19:23:04,Null,Null,Null,True,1128179231732,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
26,1***静,正品，挺好用的，保湿性也比较好，用过一个月，效果挺好。,2021-04-02 00:05:15,Null,Null,Null,True,1127823123999,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
27,七***主,看到价格屯的 还没用,2021-04-02 22:57:51,Null,Null,Null,True,1127553474184,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
28,y***o,用过了，是正品，和我之前用的质地味道都一样,2021-04-15 00:03:02,Null,Null,Null,True,1128642297065,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
29,清***眸,整体评价：扫了码说是正品 应该是吧 整体用起来还行 目前感觉无功无过 美白效果：没有 质地手感：清爽,2021-03-28 20:25:08,Null,Null,Null,True,1126872654924,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
30,琉***幕,很快就到了，全新正品👑，包装很仔细，没有问题,2021-03-30 17:54:15,Null,Null,Null,True,1127123294445,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
31,大***谈,整体评价：好很好,2021-04-07 22:12:48,Null,Null,Null,True,1127753025642,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
32,l***4,以前没用过，感觉还不错，也不贵,2021-04-12 10:04:31,Null,Null,Null,True,1129122991314,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
33,腐***菜,帮朋友买的，应该不错吧,2021-03-28 09:25:25,Null,Null,Null,True,1126785702856,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
34,t***塔,还没用，用了再来追平,2021-04-15 01:35:45,Null,Null,Null,True,1129485119958,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
35,m***o,很棒的精华，吸收的很快,2021-04-13 18:14:41,Null,Null,Null,True,1129325723037,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
36,t***7,红腰子很好用。,2021-03-30 14:52:05,Null,Null,Null,True,1127489307445,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
37,t***5,商家非常给力，物流迅速，赞一个。,2021-04-12 15:38:12,Null,Null,Null,True,1128772142843,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
38,轩***雅,不错，很好,2021-04-12 09:32:09,Null,Null,Null,True,1128281453612,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
39,y***c,这是我用的第二瓶，很好用的～和我在香港专柜买的一样，正品，发货很快👍  吸收效果：非常易吸收 我的肤质：混合,2021-03-10 18:25:54,Null,Null,Null,True,1124161661531,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
40,我***ā,很划算值得购买的产品，做工非常精细，比想象中的好，推荐大家尝试,2021-03-12 23:46:11,Null,Null,Null,True,1123997672115,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
41,葳***o,好大一瓶，感觉好便宜唉,2021-03-07 16:48:29,Null,Null,Null,True,1124663839972,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
42,l***8,应该是正品吧,2021-03-09 14:45:19,Null,Null,Null,True,1123609364683,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
43,小***倩,无限回购的一款精华，第一次在这买，好用了我回头就在你这买了，大毫升用着很给力～物流速度也很快～好评！,2021-03-04 19:40:10,Null,Null,Null,True,1124067118120,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
44,y***2,大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算,2021-03-15 10:11:54,Null,Null,Null,True,1125446191560,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
45,多***0,是正品，之前就用。这次在天猫买，很大一瓶！不错,2021-03-23 03:58:49,Null,Null,Null,True,1125202308480,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
46,星***情,我是油皮，用着还不错，质地清爽,2021-03-09 20:58:56,Null,Null,Null,True,1123649600314,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
47,t***0,正品，正品，价格实惠，非常好用,2021-03-27 20:14:15,Null,Null,Null,True,1125886124829,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
48,何***若,38活动的时候恰巧在三亚，对比了免税店的优惠，惊喜地发现叠加优惠后不到750，立马下单了。希望店家保真。长期用红腰子，对我自己来说维持肌肤稳定性不错，几乎是多年唯一的精华选择。,2021-03-24 23:37:39,Null,Null,Null,True,1125469928339,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
49,何***若,38活动的时候恰巧在三亚，对比了免税店的优惠，惊喜地发现叠加优惠后不到750，立马下单了。希望店家保真。长期用红腰子，对我自己来说维持肌肤稳定性不错，几乎是多年唯一的精华选择。,2021-03-24 23:38:22,Null,Null,Null,True,1126719079854,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
50,苏***而,我是没觉出来有啥功效，可能是纯天然成分短期不容易有效果吧。,2021-05-04 11:39:27,Null,Null,Null,True,1131468898665,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
51,遇***鱼,活动价买的，比较划算，多次购买了，和专柜的一样,2021-03-11 07:42:36,Null,Null,Null,True,1125003399259,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
52,y***b,红腰子的价格一直居高不下，碰到有活动，货比三家后还是选了100毫升的划算。这里是第一次买，看着是正品。后期使用后来追评。总之，红腰子是我喜欢的。,2021-02-23 20:14:53,Null,Null,Null,True,1122524992863,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
53,怪***y,这款精华很清爽不油腻,2021-03-09 22:08:33,Null,Null,Null,True,1124883175197,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
54,邵***源,买来送女朋友的，她说很好用，比某某牌子好，她高兴就好，棒棒。,2021-03-21 09:42:17,Null,Null,Null,True,1126196067500,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
55,篱***贼,之前试用过小样，气味质地都挺让人舒服，入手正装了。,2021-03-13 11:21:59,Null,Null,Null,True,1124023896329,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
56,陕***子,大瓶实惠,2021-03-12 14:18:04,Null,Null,Null,True,1124365201644,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
57,半***8,做活动买还是挺划算的,2021-03-05 07:22:41,Null,Null,Null,True,1123665553320,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
58,树***3,不错正品,2021-03-23 16:49:11,Null,Null,Null,True,1125714509333,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
59,w***6,好评！验证过了是正品。,2021-03-21 21:46:03,Null,Null,Null,True,1126295827112,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
60,眉***大,我服了，酒精味超级大，比我之前买的味道大很多，用段时间再来追评吧,2021-05-07 11:16:18,Null,Null,Null,True,1132296095121,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
61,c***2,第二次在天猫国际进口超市买红腰子了 觉得没什么问题,2021-03-19 10:59:38,Null,Null,Null,True,1125135933592,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
62,l***小,是正品，很好用！,2021-03-18 20:35:47,Null,Null,Null,True,1125085213543,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
63,d***5,吸收效果：吸收快 质地手感：涂在脸上的感觉还不错 整体评价：一个月以后看有没有明显改善吧,2021-03-06 11:07:09,Null,Null,Null,True,1124555259751,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
64,杨***y,所有的护肤都用在天猫国际买的。,2021-03-08 21:38:08,Null,Null,Null,True,1123978773855,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
65,j***8,目前感觉挺好的，很保湿，值得回购！,2021-03-25 16:14:09,Null,Null,Null,True,1126425410398,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
66,南***菱,这瓶基础精华液效果不错！,2021-03-17 09:49:09,Null,Null,Null,True,1124431868465,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
67,子***壶,大爱红腰子！！！！真的是超棒的 效果明显！！！x大爱！！,2021-03-25 22:06:07,Null,Null,Null,True,1125611324710,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
68,瓷***苏,是真货，价格便宜,2021-03-08 15:27:25,Null,Null,Null,True,1123518368121,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
69,z***2,一直选择天猫国际超市,2021-03-23 14:30:51,Null,Null,Null,True,1126120530840,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
70,s***3,红腰子100ml的这个价格，真心划算,2021-03-16 16:56:18,Null,Null,Null,True,1124369692803,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
71,8***双,还没用 等用后反馈,2021-03-10 20:13:26,Null,Null,Null,True,1123747644835,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
72,飞***絮,年货节买得，年后才发货，价格便宜，味道肤感和专柜买得差不多。,2021-03-06 18:59:33,Null,Null,Null,True,1123369872982,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
73,c***l,(*^__^*)非常满意的一次购物，物有所值，比实体店里实惠多了！,2021-03-19 21:50:37,Null,Null,Null,True,1125656182433,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
74,白***虎,不错，一直持续在用,2021-03-08 22:22:21,Null,Null,Null,True,1123557424502,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
75,来***羊,一直在用,2021-03-10 21:43:44,Null,Null,Null,True,1124985631647,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
76,b***1,护肤品是一个长期使用的过程，循序渐进才能带来效果,2021-03-13 11:50:37,Null,Null,Null,True,1124452213030,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
77,懵***2,此用户没有填写评论!,2020-11-29 21:10:35,挺好的，已经用完了,2021-03-09 21:10:52,115,True,1123650640848,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
78,美***儿,货收到了，包装非常好，严实。还没用呢，效果好不好等用过了再来评价吧。,2021-03-14 21:51:52,Null,Null,Null,True,1125039198765,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
79,t***0,买回来第一时间对比了下，确定是正品，哈哈哈捡到宝了，这么便宜的价格，100ml中的最低价了，这款简直是无敌宝藏，什么皮肤都能用，保湿效果很好，晚上涂了到早上皮肤都是滑滑的，吸收能力很强，长期使用有一点美白效果的赶脚，坐等下次活动 闭眼入 哈哈哈,2021-01-23 12:23:24,Null,Null,Null,True,1120399074301,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
80,j***5,感觉比30ml的酒精味重😐敏感肌的我有点儿担心,2021-03-04 13:28:42,Null,Null,Null,True,1123616197277,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
81,j***5,此用户没有填写评论!,2021-03-23 09:11:30,100ML 天猫红包加上88会员 还有淘金币  660多入手 还是买贵了 阿里健康这几天活动只要400就买到了  哎,2021-04-08 11:40:05,31,True,1128228582888,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
82,气***秋,第二次买了还没用，第一次是正品，不知道这个是不是，还没拆开，用了后再来追评吧，习惯性好评,2021-05-01 12:59:41,Null,Null,Null,True,1130682693259,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
83,m***9,收到就验证了 正品无疑 期待使用效果！为了配水乳买的 开心啊 这个价格！,2021-03-01 20:31:54,Null,Null,Null,True,1123006632753,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
84,零***9,很大一瓶，赞了，之前还没用完，用完用这个,2021-02-19 19:29:46,Null,Null,Null,True,1123423335214,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
85,r***l,扫一扫二维码即可查询正品来源，给赞✔,2021-02-24 22:40:21,Null,Null,Null,True,1122621828769,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
86,s***6,商品符合描述，主要是活动便宜，能省很多钱,2021-02-04 15:40:38,Null,Null,Null,True,1121410085037,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
87,戴***吧,整体评价：好 美白效果：好好 保湿控油效果：好好 质地手感：棒棒 吸收效果：好 我的肤质：好,2021-03-03 16:25:59,Null,Null,Null,True,1123977742136,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
88,罗***1,真不错，吸收快，保湿强，我怎么一点酒精味都闻不到？,2021-03-18 17:27:30,Null,Null,Null,True,1125493370019,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
89,s***0,100ml的红腰子也太高了，可以当肌底液使用，抗老效果看评测应该一般，维稳效果应该不错，主要看个人使用用途了,2021-03-23 13:29:47,Null,Null,Null,True,1125251708329,False,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
90,w***o,冲着便宜实惠入的。手里已经囤了4瓶了&hellip;&hellip;希望能够让自己保持当下就好。,2021-02-03 16:08:24,Null,Null,Null,True,1121711950649,True,精华,,Shiseido/资生堂傲娇精华红腰子红妍肌活精华露紧致 100ml精华液,tmall,https://detail.tmall.com/item.htm?id=614744905032&ns=1&abbucket=6
