index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,迪***6,4.1号薇娅直播间预售 920 赠送2ml&times;10  现在薇娅直播间618活动 减五十块 还赠送眼膜 问客服问询，告知已各个时期活动为准。前后不到一个月 感受度非常不好 无论产品是否好用 都不会再回购了 失望,2021-05-13 17:51:00,Null,Null,Null,True,1133122367734,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
2,9***q,包装品质：金属密封包装 使用效果：妈妈说很不错，滋润持久，抗皱嘛还得看看(⁎⁍̴̛ᴗ⁍̴̛⁎),2021-05-07 21:35:26,有效的哦～ 干皮微敏感，干性肌肤更容易出现细纹 喜欢这种看得见效果的产品 味道好闻～肤感细腻滋润,2021-05-12 09:50:12,10,True,1131972462353,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
3,开***1,买到手还是挺划算的，这样的大牌，买一赠一的量还是可以的，希望有好的效果，这是个新品，感觉应该不错！！,2021-05-06 08:22:50,Null,Null,Null,True,1132133299960,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
4,文***妮,此用户没有填写评论!,2021-04-26 15:36:39,粉转路，价格虚，之前看的蓝色旧版不要多用果然下架，换上新品还学会了降价，姐妹们注意避坑踩雷，失去信任，最后一单，不是无可替代,2021-05-14 12:22:40,17,True,1130952335670,False,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
5,y***o,目前未看到效果，多做点优惠活动,2021-05-11 15:38:26,Null,Null,Null,True,1132853287931,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
6,上***雨,这条评论说明我对产品还是基本满意的，与设想基本相符。现在会选择在网上买东西主要是选择相对我现在呆的城市较多一点，而且现实中没有时间逛街。价格方面和实体店同类产品差不多。现在网上的东西也不是都便宜，但是活动比实体店的次数要多一点。主要是质量能接受就很不错了。,2021-05-07 22:26:46,Null,Null,Null,True,1132386391333,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
7,d***a,赠品很多,2021-05-10 23:37:47,Null,Null,Null,True,1132781971282,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
8,翼***j,包装很赞，效果等用了再说吧,2021-05-05 14:02:58,Null,Null,Null,True,1131171049580,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
9,z***9,以前空瓶过几只，坚持使用淡纹紧致效果不错，但怀孕生娃就中断使用了。现在好像新装升级了，偶然看到薇娅直播间赠送一堆小样就买了，希望依然好用～,2021-05-03 14:21:07,Null,Null,Null,True,1131767771790,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
10,s***6,目前用着挺舒服的，效果还没看见,2021-05-10 09:48:58,Null,Null,Null,True,1132262738460,False,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
11,l***7,年纪大了、开始注重抗衰老，纯a醇的眼霜，比之前的a醇眼霜更生了一个级别。薇娅直播间新品购入，送了超多小样，很划算。,2021-04-28 10:46:30,Null,Null,Null,True,1130761074897,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
12,陈***9,囤货的，试试这个新产品，先五分呀！有可能追评,2021-05-09 09:56:00,Null,Null,Null,True,1131686077247,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
13,明***0,很舒服 开始不知道怎么打开。感觉这种更好一些 可以囤货 因为扣帽设计的很好 良心。完全密闭 不用担心会接触空气提前氧化,2021-05-01 14:57:12,Null,Null,Null,True,1131145946949,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
14,阿***丶,老妈买的，资生堂忠实粉。。。。,2021-05-14 20:05:56,Null,Null,Null,True,1132401981237,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
15,紫***蓝,很滋润，喜欢这款,2021-05-10 14:37:27,Null,Null,Null,True,1131854845271,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
16,怡***雪,不错， 我没有黑眼圈，看不出来 滋养效果也不错 没有特别明显，维稳吧,2021-05-07 18:29:49,Null,Null,Null,True,1131058400906,True,眼霜,化妆品净含量:20ml,【618抢先加购】资生堂悦薇智感塑颜抗皱霜20ml纯A小针管眼霜紧致,tmall,https://detail.tmall.com/item.htm?id=641969071837&ns=1&abbucket=6
