index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
23,t***8,支持颖宝的新代言～物理好快，包装也很精致，祝dior越来越好～,2021-05-13 13:08:03,Null,Null,Null,True,1131770936292,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
24,s***0,喜欢颖宝&hellip;所以必须支持一下&hellip;总之很喜欢🥰😁❤️,2021-05-13 07:29:32,Null,Null,Null,True,1131730376642,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
25,d***0,很喜欢哦，相信迪奥的东西，也要更加支持丽颖,2021-05-14 09:04:14,Null,Null,Null,True,1132309805886,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
26,小***5,快递给力～跟着颖宝用护肤品，注意眼部护理，支持,2021-05-13 00:09:52,Null,Null,Null,True,1131723040505,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
27,h***o,预售 送了好多东西嘻嘻 期待效果 快递也飞速,2021-05-11 23:14:32,Null,Null,Null,True,1132905279599,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
28,爱***a,支持迪奥中国护肤代言人！,2021-05-12 19:35:16,Null,Null,Null,True,1131699208233,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
29,零***遇,速度超快！突然到来的惊喜！表白代言人赵丽颖！期待你越来越好！！！,2021-05-12 10:09:46,Null,Null,Null,True,1132932867722,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
30,麦***0,因为颖宝代言买的，包装很好，小包包也很可爱,2021-05-13 20:55:45,Null,Null,Null,True,1131832208165,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
31,f***a,包装真的太漂亮啦！,2021-05-13 19:02:25,Null,Null,Null,True,1132717518492,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
32,半***f,支持我女神赵丽颖，丽颖pink一定好用，值得信赖,2021-05-13 21:39:38,Null,Null,Null,True,1131836508678,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
33,瑶***7,支持赵丽颖新代言，祝福赵丽颖和Dior越来越好！,2021-05-13 12:11:45,Null,Null,Null,True,1133073563883,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
34,c***3,颖火虫支持赵丽颖。入手了这款眼精华，希望可以去掉早晨的泡泡眼。赠品很多，红色化妆包也很漂亮。用完一段时间再来评。,2021-05-12 21:58:19,Null,Null,Null,True,1131713616779,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
35,s***3,为了代言人赵丽颖冲呀！送给妈**礼物🎁,2021-05-12 20:57:28,Null,Null,Null,True,1132154801983,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
36,幻***3,包装很美，精华很清香，很粉嫩的,2021-05-12 13:15:13,Null,Null,Null,True,1132957883808,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
37,虫***桃,好喜欢，支持颖宝宝,2021-05-14 19:44:28,Null,Null,Null,True,1132850718807,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
38,一***o,物超所值，为了我的丽颖女神以后就用DIOR了！,2021-05-12 10:40:08,Null,Null,Null,True,1132074957155,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
39,m***i,丽颖同款，喜欢😍，用起来,2021-05-12 18:17:57,Null,Null,Null,True,1133000891837,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
40,田***9,到货很快，抹上眼周感觉很舒服，保湿效果好。郁闷的，为什么我的礼品里没有化妆包呢？,2021-05-12 11:16:53,Null,Null,Null,True,1132942735057,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
41,想***怡,是正品，送的赠品很划算。,2021-05-14 08:33:48,Null,Null,Null,True,1132756974909,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
42,g***0,迪奥是不可替代的！喜欢！,2021-05-14 13:52:37,Null,Null,Null,True,1131905708008,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
43,吕***1,一点都不滋润。为什么眼纹又加重了，用这个之后。,2021-05-14 14:02:51,Null,Null,Null,True,1132352837354,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
44,t***8,期待赵丽颖,2021-05-13 12:01:29,Null,Null,Null,True,1132661002577,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
45,m***3,为赵丽颖买的,2021-05-14 10:22:15,Null,Null,Null,True,1132772658671,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
46,y***6,挺好的，支持迪奥。,2021-05-12 20:27:36,Null,Null,Null,True,1133014827730,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
47,w***7,第一次买迪奥的眼霜，小小的一支，希望有效果，不然对不起这个价格,2021-05-12 19:15:14,Null,Null,Null,True,1131697160550,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
48,紫***y,包装精美还送了很多小样，期待后续使用效果！,2021-05-13 22:34:08,Null,Null,Null,True,1131841556776,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
49,尊***l,看到赵丽颖的广告速度买来试试，设计的很喜欢，期待效果,2021-05-13 20:59:04,Null,Null,Null,True,1132730050411,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
50,l***f,不太滋润，但是挺好涂开的,2021-05-14 12:48:46,Null,Null,Null,True,1132342337357,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
51,s***a,丽颖推荐，就买来试试，贵是贵的，希望物有所值，送了很多小样，喜欢,2021-05-13 23:45:57,Null,Null,Null,True,1132293081914,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
52,夏***芊,收到已经使用，使用感不错，赵丽颖推荐的靠谱,2021-05-13 13:35:03,Null,Null,Null,True,1132672690978,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
53,水***3,收到了，很好呀,2021-05-13 10:12:05,Null,Null,Null,True,1132195389521,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
54,阚***4,眼霜吸收好，前面的按摩头按摩的也舒服,2021-05-13 09:08:22,Null,Null,Null,True,1132637358102,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
55,q***n,期待效果,2021-05-12 11:01:16,Null,Null,Null,True,1132940259606,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
56,w***0,我这个赵小刀的剧粉看到广告默默买起来&hellip;&hellip;,2021-05-14 20:04:41,Null,Null,Null,True,1132401517804,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
57,s***6,包装精美，不愧是迪奥,2021-05-12 19:36:23,Null,Null,Null,True,1132596942996,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
58,d***0,为了赵丽颖而来！无条件支持代言人！,2021-05-11 20:22:42,Null,Null,Null,True,1132025853988,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
59,c***9,错过了直播间，但是为了赵丽颖下单啦,2021-05-14 11:03:53,Null,Null,Null,True,1131882644421,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
60,c***8,赵丽颖代言推荐的就是好用，很爱很爱很爱。,2021-05-13 16:26:03,Null,Null,Null,True,1132246437959,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
61,l***3,支持代言人赵丽颖，以后换迪奥啦,2021-05-13 20:28:15,Null,Null,Null,True,1133140343406,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
62,s***8,好，包装盒好漂亮,2021-05-12 02:16:29,Null,Null,Null,True,1132911519101,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
63,欧***节,第一次用，感觉不错👍,2021-05-14 22:23:53,Null,Null,Null,True,1132415365984,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
64,z***x,收到啦！表白代言人颖宝&hellip;&hellip;,2021-05-14 10:48:41,Null,Null,Null,True,1133190519866,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
65,风***9,为颖宝更换Dior。必须支持,2021-05-13 18:44:26,Null,Null,Null,True,1132264741949,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
66,上***了,外观很好看，很喜欢，还没用,2021-05-14 07:29:33,Null,Null,Null,True,1132301961261,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
67,方***0,为颖宝而买，祝迪奥大卖！,2021-05-14 13:10:14,Null,Null,Null,True,1131898476142,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
68,d***j,速度快，好评，小赵代言的，试一下,2021-05-12 21:49:51,Null,Null,Null,True,1132610914656,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
69,y***1,爱丽颖❤️爱丽颖❤️,2021-05-12 13:58:24,Null,Null,Null,True,1131654772783,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
70,西***娜,哈哈～颖宝代言的～支持！,2021-05-14 10:34:32,Null,Null,Null,True,1133188283651,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
71,执***老,很精致，希望好用,2021-05-14 13:58:42,Null,Null,Null,True,1131906196697,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
72,惜***落,为颖宝美貌买单,2021-05-14 22:14:04,Null,Null,Null,True,1132414545756,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
73,开***9,期待能看到改善吧,2021-05-13 10:33:25,Null,Null,Null,True,1132198617355,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
74,四***姐,喜欢赵丽颖喜欢赵丽颖,2021-05-12 10:08:53,Null,Null,Null,True,1132932799650,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
75,j***宇,我为啥没有化妆包？,2021-05-14 22:47:02,Null,Null,Null,True,1131971476001,False,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
76,m***e,喜欢代言人！,2021-05-12 21:30:28,Null,Null,Null,True,1131711100043,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
77,l***3,今天早上试了一下，挺好的，就是别人有赠送化妆包，为什么我没有呢,2021-05-13 12:38:21,Null,Null,Null,True,1131766744809,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
78,可***4,为丽颖而买！,2021-05-14 22:25:01,Null,Null,Null,True,1132867170194,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
79,0***0,为什么我没有收到红色的化妆包呢？？？？,2021-05-13 10:00:33,Null,Null,Null,True,1132193673493,True,眼霜,化妆品净含量:20ml,【赵丽颖PICK】迪奥Dior肌活蕴能小A瓶眼精华 紧致眼周淡黑眼圈,tmall,https://detail.tmall.com/item.htm?id=641384965140&ns=1&abbucket=6
