index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
1,l***秀,用欧莱雅都8年了，喜欢欧家的东西，用的效果也好,2021-05-12 11:22:05,Null,Null,Null,True,1132080529890,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
2,宝***骚,给妈妈买的 期待她的好评吧😗 很满意的一次购物经历,2021-05-11 18:57:20,Null,Null,Null,True,1132879255932,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
3,t***5,包装品质：大品牌质量没的说 ，一直在使用 商品气味：无特殊气味 使用效果：使用效果显著,2021-05-13 22:06:29,Null,Null,Null,True,1131839336421,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
4,h***k,包装品质：精美 商品气味：清爽 使用效果：好,2021-05-07 19:25:25,Null,Null,Null,True,1131957726968,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
5,m***啡,眼霜很细腻，使用感很好,2021-05-14 11:15:39,Null,Null,Null,True,1132781142262,True,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
6,心***1,一直用欧莱雅化妆品，感觉挺好的。每当有活动就会囤货，适合我的一款眼霜。,2021-05-12 22:25:01,Null,Null,Null,True,1132163909247,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
7,w***9,好卖家，已经多次购买，合作愉快！,2021-05-10 17:03:03,Null,Null,Null,True,1132739235098,True,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
8,刘***2,送两支小样，划算。,2021-05-12 08:26:03,Null,Null,Null,True,1131610868911,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
9,l***3,给妈**母亲节礼物。第二次回购了，妈妈特别喜欢，正品，物流也很快。,2021-05-07 20:06:52,Null,Null,Null,True,1131962382354,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
10,悦***0,使用效果：涂上眼部有种热热的感觉，期待效果,2021-05-06 11:22:25,Null,Null,Null,True,1131755014817,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
11,t***6,送给妈**母亲节礼物 妈妈很喜欢,2021-05-11 10:54:29,Null,Null,Null,True,1132404054257,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
12,丫***丽,你送给婆婆妈，她说很好用,2021-05-10 09:57:29,Null,Null,Null,True,1131369216214,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
13,鱼***吗,给妈妈买的妈妈喜欢这个眼霜,2021-05-10 10:30:23,Null,Null,Null,True,1132269178828,True,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
14,万***莉,搞活动划算，旗舰店放心用，用完再买！,2021-05-04 11:37:02,Null,Null,Null,True,1131877663903,True,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
15,芳***1,看着很不错。,2021-05-14 08:05:03,Null,Null,Null,True,1133168419365,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
16,t***2,应该是正品吧，搞活动送赠，满意,2021-05-07 21:40:17,Null,Null,Null,True,1131973022018,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
17,蓝***7,味道清新淡雅，质地细腻滋润。会回购！！！,2021-04-30 14:00:36,Null,Null,Null,True,1131021210955,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
18,天***爱,活动很划算，希望真品，虽然买了多少次了,2021-05-02 12:41:04,Null,Null,Null,True,1130793317255,True,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
19,触***验,老客户了，一直买，正品。,2021-05-08 10:50:01,Null,Null,Null,True,1131123640640,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
20,傻***3,收到产品了，一如既往的好，还有赠品化妆棉，必须是欧莱雅家的铁粉！,2021-05-02 16:26:33,Null,Null,Null,True,1131271210538,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
21,l***g,复颜系列我是用整套的，好用,2021-05-03 14:17:01,Null,Null,Null,True,1131369150626,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
22,y***0,一直买他家货，质量不错。,2021-05-08 11:36:43,Null,Null,Null,True,1131573817288,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
23,好***0,一直用欧莱雅，一直信赖欧莱雅，值得推荐购买！,2021-05-02 16:56:47,Null,Null,Null,True,1130385504694,False,眼霜,化妆品净含量:15ml,欧莱雅复颜抗皱眼霜女补水保湿抗皱抗衰老淡纹滋润修复官方正品女,tmall,https://detail.tmall.com/item.htm?id=540806377763&ns=1&abbucket=6
