index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
41,花***允,一如既往～一直在用～好用量多～～不错不错～～～,2021-05-06 18:48:15,Null,Null,Null,True,1131369473426,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
42,l***3,绝对正品，服务一流，物流飞快，赠品更贴心！,2021-05-03 19:37:18,Null,Null,Null,True,1130520564585,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
43,t***9,是正品，非常满意，好评。,2021-05-10 05:33:59,Null,Null,Null,True,1132244006885,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
44,y***9,发货迅速，包装精美，非常满意,2021-05-05 18:05:19,Null,Null,Null,True,1131214693393,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
45,时***4,回购很多次了，老公一直说挺好。,2021-05-09 19:47:37,Null,Null,Null,True,1132215586888,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
46,开***3,老公一直用的这款，无限回购中,2021-05-09 07:45:05,Null,Null,Null,True,1132533539009,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
47,t***0,质量很好，己多次购买，物流很快，很满意的一次购物,2021-05-07 14:27:34,Null,Null,Null,True,1131915250340,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
48,h***7,这款护肤品个人比较喜欢，用后感觉面部皮肤有弹性挺舒服，很有男人味的一款产品，似乎也对这个护肤品情有独钟，香喷儿喷儿地挺好闻，看来要准备两份了呵呵。感谢老板的小赠品，还挺精致，物流很快卖家服务态度也挺好，继续支持！,2021-04-29 10:47:04,Null,Null,Null,True,1130430585559,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
49,1***y,此用户没有填写评论!,2021-03-17 09:03:52,用了一段时间特别好用，值得大家购买,2021-05-11 23:12:33,70,True,1124850229657,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
50,w***明,第二次购买，好用的很！,2021-05-07 12:37:23,Null,Null,Null,True,1131448801930,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
51,用***2,东西很好，使用后感觉很棒,2021-05-07 13:48:32,Null,Null,Null,True,1131909434097,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
52,x***5,此用户没有填写评论!,2020-12-11 20:05:31,一如既往的好用，活动也给力，好着来,2021-05-09 16:17:16,163,True,1131739281639,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
53,h***1,和碳爽控油水搭配效果确实比单独普通水好很多,2021-05-07 12:57:06,Null,Null,Null,True,1131451789561,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
54,高***6,一直在用欧莱雅男士面霜，挺好的。,2021-05-09 10:29:21,Null,Null,Null,True,1132140954119,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
55,y***1,整体评价：很好一直在这家买送了6瓶小样也能用好多天了！,2021-05-12 11:34:54,Null,Null,Null,True,1132945327128,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
56,t***4,很好，老公和儿子一直都用这个,2021-05-10 09:28:12,Null,Null,Null,True,1132259726079,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
57,t***7,老公说还可以用着,2021-05-13 22:21:35,Null,Null,Null,True,1132738158575,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
58,渤***8,宝贝已收到，不错一直在你家买！,2021-05-14 11:25:07,Null,Null,Null,True,1132782538279,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
59,美***天,给爸爸买的，应该不错,2021-05-09 22:41:04,Null,Null,Null,True,1131782805138,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
60,t***3,这个很好用，第二次买了,2021-05-14 11:58:24,Null,Null,Null,True,1132335729909,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
61,p***7,好评！一值购买欧莱雅劲能醒护肤霜，效果很好，皮肤好了看着年轻了许多。还有很多小礼品相送。好评！值得推荐。,2021-05-02 12:47:52,Null,Null,Null,True,1131242278476,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
62,宝***！,男朋友喜欢,2021-05-10 14:12:44,Null,Null,Null,True,1131850993242,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
63,y***t,东西很快就收到了，香味很好闻！好评一个，下次需要再过来！,2021-04-25 20:25:42,Null,Null,Null,True,1129574384593,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
64,t***8,抹了不油不干很自然,2021-05-03 11:58:30,Null,Null,Null,True,1130461904333,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
65,y***8,买过多次，挺好的,2021-05-09 12:08:53,Null,Null,Null,True,1132565483605,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
66,t***1,确实不错，好用！,2021-05-10 18:29:40,Null,Null,Null,True,1131888341989,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
67,1***龙,用了第二瓶感觉可以,2021-05-12 10:14:44,Null,Null,Null,True,1131625012989,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
68,远***见,味道好极了🌹🌹,2021-05-11 22:21:36,Null,Null,Null,True,1132489206665,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
69,t***1,香味太大,2021-05-09 17:40:49,Null,Null,Null,True,1132613331154,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
70,t***5,发货速度很快，卖家服务也好，目前很满意,2021-05-13 22:28:28,Null,Null,Null,True,1132287873871,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
71,t***3,东西不错，用起来很好，适合天热的时候，值得购买,2021-05-08 14:32:50,Null,Null,Null,True,1131154580961,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
72,j***8,老顾客了，也不知回购多少次了。方便好用。有活动就囤起来,2021-05-05 16:14:29,Null,Null,Null,True,1131645338008,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
73,浓***子,味道不错，保湿效果也很好。,2021-05-07 13:24:26,Null,Null,Null,True,1132313319902,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
74,s***8,一直用欧莱雅男士，性价比很高的护肤品,2021-05-08 11:21:25,Null,Null,Null,True,1131571769032,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
75,冬***梅,一直在这家给老公买护肤品，味道很好闻，适合男士使用，还送了赠品，以后还会光顾的。,2021-04-28 19:20:54,Null,Null,Null,True,1130378517609,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
76,李***h,男朋友用的挺好用的，还保湿,2021-05-06 10:57:09,Null,Null,Null,True,1132159319781,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
77,c***4,发货很快，一直使用此产品，这次小礼物很多，非常感谢！,2021-05-07 10:53:02,Null,Null,Null,True,1132292275302,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
78,t***3,到货很快，还赠送了几小瓶（适合外出时随身携带）,2021-05-04 14:50:37,Null,Null,Null,True,1131494594223,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
79,c***风,第三瓶了，非常喜欢,2021-05-10 18:14:59,Null,Null,Null,True,1132338142475,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
80,东***7,正品！一如既往的好用！,2021-05-07 09:59:24,Null,Null,Null,True,1131425469924,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
81,瑶***2,挺好的，回购,2021-05-09 21:16:26,Null,Null,Null,True,1131774565875,True,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
82,游***友,不错！值得推荐！,2021-05-11 14:53:53,Null,Null,Null,True,1131983597895,False,乳液,化妆品净含量:50ml,欧莱雅男士脸部面霜劲能醒肤露补水润肤保湿霜护肤品擦脸油乳液男,tmall,https://detail.tmall.com/item.htm?id=527696492212&ns=1&abbucket=6
