index,用户昵称,初评,初评日期,追评,追评日期,追评天数,是否有用,用户id,超级会员,产品,类别,标题,平台,商品链接
11,戏***情,买了还没用,2020-12-13 23:14:45,Null,Null,Null,True,1114713217302,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
12,徐***瑶,东西不好用，用了过敏，转给别人了,2020-12-04 16:13:46,Null,Null,Null,True,1114264355390,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
13,t***9,质地还行，用一段时间试试看～,2020-11-17 11:00:13,Null,Null,Null,True,1111327862725,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
14,回***境,用了一次，还没看出有什么。,2020-11-17 00:06:09,Null,Null,Null,True,1111288506903,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
15,x***1,以前用过的的，期待效果,2020-11-15 23:10:33,Null,Null,Null,True,1110364812713,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
16,一***o,用了之后老长一段时间就起痘，停用就好！,2020-12-26 20:50:21,Null,Null,Null,True,1116582565176,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
17,e***7,回购的,2020-12-06 07:57:03,Null,Null,Null,True,1114455011587,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
18,t***6,还不错,2020-12-12 09:49:51,Null,Null,Null,True,1113978760744,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
19,h***9,很好,2020-08-26 20:17:18,Null,Null,Null,True,1098164910591,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
20,n***7,好用,2020-09-14 12:00:35,Null,Null,Null,True,1100157713254,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
21,承***4,挺好的，很多人推荐，我还没有用出来效果,2020-07-08 13:07:48,Null,Null,Null,True,1091637561344,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
22,l***6,味道挺好闻的，酒香味，敷过一次，好像没啥太大感觉，不过挺好洗的，再多用几次看看再来追评吧,2020-08-17 14:41:53,Null,Null,Null,True,1096696281010,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
23,夏***怀,商品气味：有点馊味，感觉像过期了，差不多生产日期 使用效果：用完洗完脸有点假白，睡一晚就没效果了，等十几分钟也会变回来，而且用了那几天脸上还长痘了,2020-09-22 23:25:33,Null,Null,Null,True,1100962344736,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
24,克***7,打开是是淡淡的酒香，敷完面膜洗脸的时候感觉脸滑滑的,2020-08-28 11:02:02,Null,Null,Null,True,1098331090017,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
25,指***2,还没用，以前用的另一个牌子的。,2020-08-12 20:21:31,Null,Null,Null,True,1095812540573,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
26,我***8,购买多次了，正品好用，用完有光泽很滋润,2020-09-10 08:57:58,Null,Null,Null,True,1099595821795,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
27,熊***y,清洁力棒棒的，还很温和补水，不会干干的，回回购,2020-07-31 17:48:58,Null,Null,Null,True,1094945298653,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
28,北***兽,有酒香，不算难闻，涂脸上也挺好推开的，黏糊糊的，涂脸上也没有刺痛感，敷了将近20分钟才有一点干的感觉，美白不太清楚，但是挺舒服的,2020-08-29 16:12:58,Null,Null,Null,True,1097832784017,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
29,m***8,收到，用过之后看看效果再来评价。,2020-09-22 14:40:01,Null,Null,Null,True,1100894996737,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
30,再***前,用了几次还不错，洗了过后皮肤很光滑,2020-06-22 20:22:27,Null,Null,Null,True,1089819398230,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
31,纯***丫,还没收到货就被安排出差了，到现在都还没有回家，效果只有等回来后试用一段时间才能评价了,2020-09-23 17:57:39,Null,Null,Null,True,1102059463392,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
32,a***r,有点儿开  难洗  不过敷了之后一瞬间确实感觉白了,2020-10-15 23:52:37,Null,Null,Null,True,1105043627685,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
33,t***3,没什么港。 绝。     该,2020-09-22 12:50:38,Null,Null,Null,True,1100880572318,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
34,吧***1,感觉很一般呀,2020-08-24 08:06:11,Null,Null,Null,True,1097182308418,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
35,t***9,用过两款酒粕面膜，这个上脸没有不适感，没有一用就白的那么夸张，坚持用用看，用着还算舒服。,2020-10-13 16:28:13,Null,Null,Null,True,1104692483786,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
36,z***3,还可以,2020-10-06 15:18:59,Null,Null,Null,True,1103722979572,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
37,坚***0,才买几天就降价 不开心,2020-08-30 22:05:10,Null,Null,Null,True,1098950959890,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
38,无***7,滋润美白,2020-11-06 18:49:37,Null,Null,Null,True,1108896154673,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
39,h***3,还没用 量不是很可 不知道能不能带来惊艳的效果,2020-09-11 18:41:06,Null,Null,Null,True,1100154914825,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
40,小***5,很好用～～～,2020-11-11 09:42:51,Null,Null,Null,True,1109601256990,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
41,范***琳,还没用，到时候再追评,2020-07-05 15:05:15,Null,Null,Null,True,1091256385348,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
42,s***5,好用，但是过了一天就便宜了20😂,2020-09-30 19:46:05,Null,Null,Null,True,1102006032245,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
43,i***o,好用,2020-08-27 23:01:32,Null,Null,Null,True,1097642212061,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
44,s***9,这个很好用啊！两三次就有效果了！,2020-09-22 22:42:56,Null,Null,Null,True,1101960863848,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
45,加***8,很美白,2020-10-24 09:38:41,Null,Null,Null,True,1106213111625,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
46,s***8,好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评,2020-08-07 11:41:19,Null,Null,Null,True,1095435137769,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
47,f***行,挺好的 双十一的宝贝收到了，太惊喜了，质量非常好，性价比很高，真是出乎我的意料！,2020-12-14 14:36:28,Null,Null,Null,True,1115562483982,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
48,t***0,很好,2020-09-24 14:13:15,Null,Null,Null,True,1102158807713,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
49,喵***龟,商品气味：酒精味 是去朋友城市游玩时候被种草的！！开始敷上去的时候可能觉得受不了那个酒味，但是闻惯了觉得没啥。然后洗的时候要先按摩，洗脸巾擦拭在脸上的面膜时候我懵*了，因为它明显变黄了！！用完之后脸也没觉得干或紧绷。推荐！！！,2020-08-31 13:07:20,Null,Null,Null,True,1098689478751,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
50,l***8,好评,2020-07-20 23:43:02,Null,Null,Null,True,1092979832725,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
51,t***0,很浓的酒味，但是质感很好，敷完感觉白了一度，妈呀这是最惊喜的。最好敷完补一下水分，我昨天敷的，今天还是很光滑，超级nice,2020-10-05 21:57:00,Null,Null,Null,True,1102960825817,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
52,夏***敏,很喜欢，一直用,2020-10-04 09:07:10,Null,Null,Null,True,1102388428274,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
53,灿***a,还行的吧,2020-10-14 14:44:22,Null,Null,Null,True,1104473030614,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
54,莫***r,挺好的，摸着手感好好，特别像豆腐，用完有亮白一些,2020-07-12 18:36:46,Null,Null,Null,True,1091915648654,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
55,m***水,还没用还没用还没用还没用还没用还没用还没用还没用还没用还没用还没用,2020-12-05 11:28:48,Null,Null,Null,True,1113221572098,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
56,宇***1,好用，,2020-08-16 18:14:11,Null,Null,Null,True,1096933646644,True,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
57,妞***度,没有小红书那么夸张，并没有用一次就白了的感觉，质地挤出来就属于比较黏,2020-07-09 16:51:42,Null,Null,Null,True,1091795997911,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
58,球***3,宝贝是赶上活动买的，。怎么说呢。 酒粕面膜也好几个牌子。 买错牌子了。  但是很好听。 用完脸上很亮。 千万不要用太勤。爆痘,2020-10-07 10:31:53,很好,2020-10-07 10:34:00,5,True,1103479874612,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
59,1***若,试用了一次，感觉效果还不错，发货超级快,2020-11-10 21:55:39,Null,Null,Null,True,1110301026931,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
60,h***5,用完感觉皮肤白了,2020-11-09 13:15:22,Null,Null,Null,True,1109713105304,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
61,s***4,还不错,2020-09-21 15:02:58,Null,Null,Null,True,1100765364791,False,面膜,化妆品净含量:170g,日本BEAUCLAIR雪美清 酒粕面膜涂抹式清洁补水保湿去角质提亮肤色,tmall,https://detail.tmall.com/item.htm?id=620633383433&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=&abbucket=6#detail
